198750500000,507,198750500000,fcu,0.180606350303,-0.0419875234365,1.03678107262,0.00119782914557,-0.00321716951848,-0.714381940446,0.699747567477
198989500000,508,198989500000,fcu,0.181130468845,-0.041103310883,1.03554701805,0.00132209024029,-0.00283499313905,-0.714283964733,0.699849007012
199230500000,509,199230500000,fcu,0.181562691927,-0.0406525246799,1.03838169575,0.00125755094396,-0.00273902985943,-0.714184050672,0.699951468351
199473500000,510,199469500000,fcu,0.181875631213,-0.0403258688748,1.03657627106,0.00112950748915,-0.00289907667364,-0.714089784971,0.70004721167
199709500000,511,199709500000,fcu,0.181099072099,-0.0400740280747,1.03161358833,0.00112417956998,-0.00292645641237,-0.713992025904,0.700146812475
199950500000,512,199950500000,fcu,0.179859533906,-0.0398965142667,1.03368067741,0.0010555491053,-0.00282053494979,-0.71390113678,0.70024002835
200190500000,513,200190500000,fcu,0.178944423795,-0.0397122614086,1.02945256233,0.000766209019985,-0.00269236040562,-0.713809631449,0.700334187492
200429500000,514,200429500000,fcu,0.177875638008,-0.0395371131599,1.03135275841,0.000765907094684,-0.0026874944933,-0.713711880025,0.700433824905
200669500000,515,200669500000,fcu,0.176042243838,-0.0394000671804,1.02918946743,0.000785827277427,-0.0026774718905,-0.713616973997,0.700530533269
200910500000,516,200910500000,fcu,0.173442259431,-0.0370897836983,1.03410887718,0.000751889052725,-0.00262958179457,-0.713525619239,0.700623801089
201150500000,517,201149500000,fcu,0.171301186085,-0.0337373949587,1.03692805767,0.00081687674708,-0.00242477623956,-0.713435974636,0.700715750692
201393500000,518,201389500000,fcu,0.169763088226,-0.0314925946295,1.0386288166,0.00126128402172,-0.00194424885048,-0.713349326936,0.700804799369
201629500000,519,201629500000,fcu,0.168671801686,-0.0302649065852,1.04120624065,0.00131086501349,-0.0019511076395,-0.713257154607,0.700898499224
201869500000,520,201869500000,fcu,0.167997732759,-0.029408344999,1.04098403454,0.000974703013667,-0.00222965110336,-0.713168928257,0.700987987329
202109500000,521,202109500000,fcu,0.167625755072,-0.028728403151,1.03839492798,0.000926137016114,-0.00234907533781,-0.713074274857,0.701083948363
202350500000,522,202349500000,fcu,0.167384088039,-0.0283093173057,1.03304433823,0.00103828604707,-0.00232539672082,-0.712975393406,0.701184428584
202589500000,523,202589500000,fcu,0.167191788554,-0.0286371782422,1.03448450565,0.00111187238945,-0.00240034989351,-0.712875584346,0.701285536215
202829500000,524,202829500000,fcu,0.167047947645,-0.0320043377578,1.03361129761,0.00102506833794,-0.00244113301376,-0.712774280261,0.701388491139
203070500000,525,203069500000,fcu,0.166978701949,-0.0352871716022,1.0324794054,0.000567154752483,-0.00286676441346,-0.712673840291,0.701489456345
203309500000,526,203309500000,fcu,0.166941434145,-0.0372911393642,1.03209519386,0.000185617436634,-0.00327125316042,-0.712575231557,0.701588058494
203549500000,527,203549500000,fcu,0.166933745146,-0.0378965213895,1.03184199333,0.000361569083174,-0.00305541251132,-0.712472652835,0.701693132846
203790500000,528,203790500000,fcu,0.166984245181,-0.0384078174829,1.03326022625,0.000705453452536,-0.00271603246695,-0.712367216873,0.701801306516
204029500000,529,204029500000,fcu,0.167038664222,-0.0403724089265,1.03450739384,0.000854036590911,-0.0025761785034,-0.712263491736,0.70190693989
204269500000,530,204269500000,fcu,0.166961923242,-0.0420388542116,1.02942538261,0.000692547390105,-0.00291888085625,-0.712161910743,0.702008841396
204510500000,531,204509500000,fcu,0.166796088219,-0.0428955666721,1.02905702591,0.000407446456629,-0.00315226207137,-0.7120559526,0.702115530094
204751500000,532,204750500000,fcu,0.166613921523,-0.0430544540286,1.03181374073,0.000346154085535,-0.00307010339104,-0.71194330939,0.702230146645
204990500000,533,204990500000,fcu,0.166760370135,-0.0433943122625,1.0282638073,0.000637277427492,-0.00254241093424,-0.711832721129,0.702344151506
205230500000,534,205230500000,fcu,0.166945055127,-0.0441109985113,1.0324794054,0.000929990895403,-0.00246737276202,-0.711716601773,0.702461761201
205467500000,535,205470500000,fcu,0.168494954705,-0.0447951927781,1.03464889526,0.000712625643562,-0.00260845418395,-0.711603034451,0.702576550627
205710500000,536,205711500000,fcu,0.171910196543,-0.0439730361104,1.0330491066,0.000501389108731,-0.00283430522093,-0.711483975674,0.702696426404
205951500000,537,205951500000,fcu,0.174752190709,-0.0424535907805,1.0336022377,0.00116601111466,-0.00319479876207,-0.711360308927,0.702819283004
206190500000,538,206190500000,fcu,0.179928123951,-0.0427384935319,1.03038179874,0.00122146723295,-0.00162072616391,-0.711244157288,0.70294212421
206430500000,539,206430500000,fcu,0.191794082522,-0.0484885983169,1.02855861187,-0.000420082093634,0.00595444622095,-0.711102454253,0.703063060939
206670500000,540,206670500000,fcu,0.208087295294,-0.0585476458073,1.02869009972,-0.000136955210221,0.00645704587286,-0.710972804844,0.703189845329
206910500000,541,206910500000,fcu,0.220821678638,-0.070898167789,1.02992367744,0.00423402414586,-0.0040087563755,-0.710856588243,0.703312813664
207151500000,542,207150500000,fcu,0.23014652729,-0.0909673795104,1.03184235096,0.00905296622448,-0.00104864164053,-0.710672344448,0.703464116348
207390500000,543,207390500000,fcu,0.236566185951,-0.117663264275,1.03249895573,0.00942330504273,0.00225078390972,-0.7105029081,0.703627566882
207630500000,544,207630500000,fcu,0.241223573685,-0.151831448078,1.03040289879,0.00757661504123,0.00191267194997,-0.710375961402,0.703779034963
207871500000,545,207871500000,fcu,0.246245875955,-0.194213539362,1.02782320976,0.00450542692467,0.00337913888316,-0.710239867014,0.703937222948
